uf,tipo_doenca,local_obito,faixa_etaria,sexo,total
PA,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PA,OUTRAS,VIA_PUBLICA,"< 9",F,8
PA,OUTRAS,VIA_PUBLICA,"< 9",M,2
PA,COVID,HOSPITAL,"< 9",F,4
PA,COVID,HOSPITAL,"< 9",M,11
PA,COVID,OUTRO,"< 9",F,1
PA,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PA,INDETERMINADA,DOMICILIO,"< 9",F,2
PA,INDETERMINADA,DOMICILIO,"< 9",M,1
PA,INDETERMINADA,HOSPITAL,"< 9",M,2
PA,INDETERMINADA,VIA_PUBLICA,"< 9",M,1
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
PA,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,31
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,1
PA,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,46
PA,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
PA,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PA,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
PA,PNEUMONIA,DOMICILIO,"< 9",M,2
PA,PNEUMONIA,HOSPITAL,"< 9",F,26
PA,PNEUMONIA,HOSPITAL,"< 9",M,30
PA,SEPTICEMIA,DOMICILIO,"< 9",M,1
PA,SEPTICEMIA,HOSPITAL,"< 9",F,47
PA,SEPTICEMIA,HOSPITAL,"< 9",M,51
PA,SEPTICEMIA,IGNORADO,"< 9",F,1
PA,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PA,SRAG,HOSPITAL,"< 9",M,3
PB,OUTRAS,DOMICILIO,"< 9",F,20
PB,OUTRAS,DOMICILIO,"< 9",M,17
PB,OUTRAS,HOSPITAL,"< 9",F,104
PB,OUTRAS,HOSPITAL,"< 9",I,2
PB,OUTRAS,HOSPITAL,"< 9",M,116
PB,OUTRAS,IGNORADO,"< 9",M,1
PB,OUTRAS,OUTRO,"< 9",F,2
PB,OUTRAS,OUTRO,"< 9",M,5
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,16
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",I,2
PB,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,18
PB,OUTRAS,VIA_PUBLICA,"< 9",F,3
PB,OUTRAS,VIA_PUBLICA,"< 9",M,1
PB,COVID,DOMICILIO,"< 9",M,1
PB,COVID,HOSPITAL,"< 9",F,10
PB,COVID,HOSPITAL,"< 9",M,13
PB,COVID,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PB,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PB,INDETERMINADA,DOMICILIO,"< 9",F,1
PB,INDETERMINADA,HOSPITAL,"< 9",F,2
PB,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,2
PB,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,18
PB,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,17
PB,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,3
PB,PNEUMONIA,HOSPITAL,"< 9",F,18
PB,PNEUMONIA,HOSPITAL,"< 9",M,25
PB,PNEUMONIA,OUTRO,"< 9",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PB,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PB,SEPTICEMIA,DOMICILIO,"< 9",M,1
PB,SEPTICEMIA,HOSPITAL,"< 9",F,54
PB,SEPTICEMIA,HOSPITAL,"< 9",M,72
PB,SEPTICEMIA,IGNORADO,"< 9",F,1
PB,SEPTICEMIA,OUTRO,"< 9",F,2
PB,SEPTICEMIA,OUTRO,"< 9",M,1
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,5
PB,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,6
PB,SRAG,HOSPITAL,"< 9",M,1
PE,OUTRAS,DOMICILIO,"< 9",F,24
PE,OUTRAS,DOMICILIO,"< 9",M,22
PE,OUTRAS,HOSPITAL,"< 9",F,469
PE,OUTRAS,HOSPITAL,"< 9",I,13
PE,OUTRAS,HOSPITAL,"< 9",M,528
PE,OUTRAS,IGNORADO,"< 9",F,2
PE,OUTRAS,IGNORADO,"< 9",M,2
PE,OUTRAS,OUTRO,"< 9",F,7
PE,OUTRAS,OUTRO,"< 9",M,10
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,4
PE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PE,OUTRAS,VIA_PUBLICA,"< 9",F,4
PE,OUTRAS,VIA_PUBLICA,"< 9",M,8
PE,COVID,HOSPITAL,"< 9",F,23
PE,COVID,HOSPITAL,"< 9",I,1
PE,COVID,HOSPITAL,"< 9",M,24
PE,INDETERMINADA,DOMICILIO,"< 9",F,1
PE,INDETERMINADA,DOMICILIO,"< 9",M,2
PE,INDETERMINADA,HOSPITAL,"< 9",F,14
PE,INDETERMINADA,HOSPITAL,"< 9",M,15
PE,INDETERMINADA,OUTRO,"< 9",F,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
PE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,31
PE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,51
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
PE,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,2
PE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
PE,PNEUMONIA,DOMICILIO,"< 9",F,1
PE,PNEUMONIA,DOMICILIO,"< 9",M,2
PE,PNEUMONIA,HOSPITAL,"< 9",F,19
PE,PNEUMONIA,HOSPITAL,"< 9",M,28
PE,SEPTICEMIA,AMBULANCIA,"< 9",M,1
PE,SEPTICEMIA,DOMICILIO,"< 9",F,1
PE,SEPTICEMIA,HOSPITAL,"< 9",F,120
PE,SEPTICEMIA,HOSPITAL,"< 9",I,2
PE,SEPTICEMIA,HOSPITAL,"< 9",M,128
PE,SEPTICEMIA,OUTRO,"< 9",F,1
PE,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PE,SEPTICEMIA,VIA_PUBLICA,"< 9",F,1
PE,SRAG,HOSPITAL,"< 9",F,9
PE,SRAG,HOSPITAL,"< 9",M,10
PE,SRAG,VIA_PUBLICA,"< 9",M,1
PI,OUTRAS,DOMICILIO,"< 9",F,4
PI,OUTRAS,DOMICILIO,"< 9",M,6
PI,OUTRAS,HOSPITAL,"< 9",F,27
PI,OUTRAS,HOSPITAL,"< 9",M,25
PI,OUTRAS,IGNORADO,"< 9",F,1
PI,OUTRAS,OUTRO,"< 9",M,1
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PI,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PI,OUTRAS,VIA_PUBLICA,"< 9",F,1
PI,COVID,HOSPITAL,"< 9",F,5
PI,COVID,HOSPITAL,"< 9",M,1
PI,COVID,OUTRO,"< 9",F,1
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,4
PI,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,9
PI,PNEUMONIA,HOSPITAL,"< 9",F,8
PI,PNEUMONIA,HOSPITAL,"< 9",M,4
PI,SEPTICEMIA,DOMICILIO,"< 9",M,1
PI,SEPTICEMIA,HOSPITAL,"< 9",F,14
PI,SEPTICEMIA,HOSPITAL,"< 9",M,23
PI,SEPTICEMIA,OUTRO,"< 9",M,1
PI,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
PI,SRAG,HOSPITAL,"< 9",F,1
PI,SRAG,HOSPITAL,"< 9",M,2
PR,OUTRAS,DOMICILIO,"< 9",F,15
PR,OUTRAS,DOMICILIO,"< 9",M,19
PR,OUTRAS,HOSPITAL,"< 9",F,170
PR,OUTRAS,HOSPITAL,"< 9",I,3
PR,OUTRAS,HOSPITAL,"< 9",M,271
PR,OUTRAS,IGNORADO,"< 9",M,1
PR,OUTRAS,OUTRO,"< 9",F,5
PR,OUTRAS,OUTRO,"< 9",M,9
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,3
PR,OUTRAS,VIA_PUBLICA,"< 9",F,2
PR,OUTRAS,VIA_PUBLICA,"< 9",M,1
PR,COVID,HOSPITAL,"< 9",F,17
PR,COVID,HOSPITAL,"< 9",M,21
PR,INDETERMINADA,HOSPITAL,"< 9",M,1
PR,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
PR,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,27
PR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,40
PR,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,3
PR,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
PR,PNEUMONIA,HOSPITAL,"< 9",F,19
PR,PNEUMONIA,HOSPITAL,"< 9",M,19
PR,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
PR,SEPTICEMIA,HOSPITAL,"< 9",F,97
PR,SEPTICEMIA,HOSPITAL,"< 9",I,1
PR,SEPTICEMIA,HOSPITAL,"< 9",M,100
PR,SEPTICEMIA,OUTRO,"< 9",F,2
PR,SEPTICEMIA,OUTRO,"< 9",M,2
PR,SRAG,HOSPITAL,"< 9",F,2
RJ,OUTRAS,DOMICILIO,"< 9",F,16
RJ,OUTRAS,DOMICILIO,"< 9",M,16
RJ,OUTRAS,HOSPITAL,"< 9",F,636
RJ,OUTRAS,HOSPITAL,"< 9",I,15
RJ,OUTRAS,HOSPITAL,"< 9",M,682
RJ,OUTRAS,IGNORADO,"< 9",F,1
RJ,OUTRAS,IGNORADO,"< 9",M,1
RJ,OUTRAS,OUTRO,"< 9",F,2
RJ,OUTRAS,OUTRO,"< 9",M,3
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,20
RJ,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,37
RJ,OUTRAS,VIA_PUBLICA,"< 9",M,2
RJ,COVID,HOSPITAL,"< 9",F,21
RJ,COVID,HOSPITAL,"< 9",M,25
RJ,COVID,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RJ,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,3
RJ,INDETERMINADA,DOMICILIO,"< 9",F,2
RJ,INDETERMINADA,HOSPITAL,"< 9",F,4
RJ,INDETERMINADA,HOSPITAL,"< 9",M,2
RJ,INDETERMINADA,OUTRO,"< 9",F,1
RJ,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,4
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,44
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,2
RJ,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,41
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
RJ,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,2
RJ,PNEUMONIA,DOMICILIO,"< 9",F,1
RJ,PNEUMONIA,DOMICILIO,"< 9",M,1
RJ,PNEUMONIA,HOSPITAL,"< 9",F,49
RJ,PNEUMONIA,HOSPITAL,"< 9",M,60
RJ,PNEUMONIA,OUTRO,"< 9",F,1
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,8
RJ,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,12
RJ,SEPTICEMIA,HOSPITAL,"< 9",F,222
RJ,SEPTICEMIA,HOSPITAL,"< 9",M,301
RJ,SEPTICEMIA,IGNORADO,"< 9",M,2
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",F,3
RJ,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,6
RJ,SRAG,HOSPITAL,"< 9",F,5
RJ,SRAG,HOSPITAL,"< 9",I,1
RJ,SRAG,HOSPITAL,"< 9",M,9
RJ,SRAG,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RN,OUTRAS,DOMICILIO,"< 9",F,1
RN,OUTRAS,DOMICILIO,"< 9",M,2
RN,OUTRAS,HOSPITAL,"< 9",F,48
RN,OUTRAS,HOSPITAL,"< 9",I,1
RN,OUTRAS,HOSPITAL,"< 9",M,94
RN,OUTRAS,IGNORADO,"< 9",F,1
RN,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,2
RN,OUTRAS,POSTO_SAUDE,"< 9",F,1
RN,OUTRAS,VIA_PUBLICA,"< 9",M,2
RN,COVID,HOSPITAL,"< 9",F,9
RN,COVID,HOSPITAL,"< 9",M,7
RN,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,8
RN,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,10
RN,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
RN,PNEUMONIA,DOMICILIO,"< 9",M,2
RN,PNEUMONIA,HOSPITAL,"< 9",F,7
RN,PNEUMONIA,HOSPITAL,"< 9",M,7
RN,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RN,SEPTICEMIA,HOSPITAL,"< 9",F,27
RN,SEPTICEMIA,HOSPITAL,"< 9",M,42
RN,SEPTICEMIA,IGNORADO,"< 9",M,1
RN,SRAG,HOSPITAL,"< 9",F,1
RO,OUTRAS,DOMICILIO,"< 9",F,3
RO,OUTRAS,DOMICILIO,"< 9",M,4
RO,OUTRAS,HOSPITAL,"< 9",F,32
RO,OUTRAS,HOSPITAL,"< 9",M,33
RO,OUTRAS,OUTRO,"< 9",M,1
RO,OUTRAS,VIA_PUBLICA,"< 9",F,1
RO,OUTRAS,VIA_PUBLICA,"< 9",M,3
RO,COVID,HOSPITAL,"< 9",F,2
RO,COVID,HOSPITAL,"< 9",M,6
RO,INDETERMINADA,DOMICILIO,"< 9",M,1
RO,INDETERMINADA,VIA_PUBLICA,"< 9",M,1
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,3
RO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,7
RO,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,1
RO,PNEUMONIA,HOSPITAL,"< 9",F,6
RO,PNEUMONIA,HOSPITAL,"< 9",M,7
RO,SEPTICEMIA,HOSPITAL,"< 9",F,34
RO,SEPTICEMIA,HOSPITAL,"< 9",M,45
RR,OUTRAS,DOMICILIO,"< 9",M,1
RR,OUTRAS,HOSPITAL,"< 9",F,21
RR,OUTRAS,HOSPITAL,"< 9",I,1
RR,OUTRAS,HOSPITAL,"< 9",M,20
RR,OUTRAS,OUTRO,"< 9",M,1
RR,OUTRAS,VIA_PUBLICA,"< 9",M,1
RR,COVID,HOSPITAL,"< 9",F,3
RR,COVID,HOSPITAL,"< 9",M,3
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,3
RR,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,5
RR,PNEUMONIA,HOSPITAL,"< 9",F,6
RR,PNEUMONIA,HOSPITAL,"< 9",M,3
RR,SEPTICEMIA,HOSPITAL,"< 9",F,15
RR,SEPTICEMIA,HOSPITAL,"< 9",M,14
RR,SRAG,HOSPITAL,"< 9",M,1
RS,OUTRAS,DOMICILIO,"< 9",F,8
RS,OUTRAS,DOMICILIO,"< 9",M,15
RS,OUTRAS,HOSPITAL,"< 9",F,269
RS,OUTRAS,HOSPITAL,"< 9",I,7
RS,OUTRAS,HOSPITAL,"< 9",M,310
RS,OUTRAS,IGNORADO,"< 9",F,11
RS,OUTRAS,IGNORADO,"< 9",I,1
RS,OUTRAS,IGNORADO,"< 9",M,7
RS,OUTRAS,OUTRO,"< 9",F,1
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,6
RS,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,10
RS,OUTRAS,VIA_PUBLICA,"< 9",F,1
RS,OUTRAS,VIA_PUBLICA,"< 9",M,1
RS,COVID,HOSPITAL,"< 9",F,19
RS,COVID,HOSPITAL,"< 9",M,13
RS,COVID,IGNORADO,"< 9",M,1
RS,INDETERMINADA,DOMICILIO,"< 9",M,2
RS,INDETERMINADA,HOSPITAL,"< 9",F,1
RS,INDETERMINADA,HOSPITAL,"< 9",M,2
RS,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,34
RS,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,45
RS,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
RS,PNEUMONIA,HOSPITAL,"< 9",F,17
RS,PNEUMONIA,HOSPITAL,"< 9",M,31
RS,PNEUMONIA,IGNORADO,"< 9",M,2
RS,SEPTICEMIA,HOSPITAL,"< 9",F,100
RS,SEPTICEMIA,HOSPITAL,"< 9",M,131
RS,SEPTICEMIA,IGNORADO,"< 9",F,1
RS,SEPTICEMIA,IGNORADO,"< 9",M,2
RS,SEPTICEMIA,OUTRO,"< 9",M,1
RS,SRAG,HOSPITAL,"< 9",F,2
RS,SRAG,HOSPITAL,"< 9",M,2
SC,OUTRAS,DOMICILIO,"< 9",F,11
SC,OUTRAS,DOMICILIO,"< 9",M,11
SC,OUTRAS,HOSPITAL,"< 9",F,118
SC,OUTRAS,HOSPITAL,"< 9",M,166
SC,OUTRAS,OUTRO,"< 9",F,1
SC,OUTRAS,OUTRO,"< 9",M,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",I,1
SC,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,5
SC,OUTRAS,VIA_PUBLICA,"< 9",F,1
SC,OUTRAS,VIA_PUBLICA,"< 9",M,1
SC,COVID,DOMICILIO,"< 9",M,1
SC,COVID,HOSPITAL,"< 9",F,12
SC,COVID,HOSPITAL,"< 9",M,13
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,1
SC,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,2
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,36
SC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,32
SC,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
SC,PNEUMONIA,DOMICILIO,"< 9",F,1
SC,PNEUMONIA,DOMICILIO,"< 9",M,1
SC,PNEUMONIA,HOSPITAL,"< 9",F,16
SC,PNEUMONIA,HOSPITAL,"< 9",M,27
SC,SEPTICEMIA,DOMICILIO,"< 9",M,1
SC,SEPTICEMIA,HOSPITAL,"< 9",F,54
SC,SEPTICEMIA,HOSPITAL,"< 9",M,62
SE,OUTRAS,DOMICILIO,"< 9",M,3
SE,OUTRAS,HOSPITAL,"< 9",F,78
SE,OUTRAS,HOSPITAL,"< 9",I,2
SE,OUTRAS,HOSPITAL,"< 9",M,81
SE,OUTRAS,IGNORADO,"< 9",M,1
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,3
SE,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,6
SE,COVID,DOMICILIO,"< 9",F,1
SE,COVID,DOMICILIO,"< 9",M,1
SE,COVID,HOSPITAL,"< 9",F,13
SE,COVID,HOSPITAL,"< 9",M,11
SE,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SE,INDETERMINADA,HOSPITAL,"< 9",F,1
SE,INDETERMINADA,HOSPITAL,"< 9",M,1
SE,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,1
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,6
SE,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,14
SE,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,2
SE,PNEUMONIA,HOSPITAL,"< 9",F,8
SE,PNEUMONIA,HOSPITAL,"< 9",M,12
SE,SEPTICEMIA,HOSPITAL,"< 9",F,34
SE,SEPTICEMIA,HOSPITAL,"< 9",M,31
SE,SRAG,HOSPITAL,"< 9",F,1
SE,SRAG,HOSPITAL,"< 9",M,4
SP,OUTRAS,DOMICILIO,"< 9",F,52
SP,OUTRAS,DOMICILIO,"< 9",I,1
SP,OUTRAS,DOMICILIO,"< 9",M,83
SP,OUTRAS,HOSPITAL,"< 9",F,1559
SP,OUTRAS,HOSPITAL,"< 9",I,48
SP,OUTRAS,HOSPITAL,"< 9",M,1800
SP,OUTRAS,IGNORADO,"< 9",F,76
SP,OUTRAS,IGNORADO,"< 9",I,32
SP,OUTRAS,IGNORADO,"< 9",M,68
SP,OUTRAS,OUTRO,"< 9",F,12
SP,OUTRAS,OUTRO,"< 9",I,1
SP,OUTRAS,OUTRO,"< 9",M,20
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,29
SP,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,30
SP,OUTRAS,POSTO_SAUDE,"< 9",M,1
SP,OUTRAS,VIA_PUBLICA,"< 9",F,5
SP,OUTRAS,VIA_PUBLICA,"< 9",M,9
SP,COVID,DOMICILIO,"< 9",F,1
SP,COVID,DOMICILIO,"< 9",M,1
SP,COVID,HOSPITAL,"< 9",F,73
SP,COVID,HOSPITAL,"< 9",M,91
SP,COVID,IGNORADO,"< 9",F,4
SP,COVID,IGNORADO,"< 9",M,5
SP,COVID,OUTRO,"< 9",M,1
SP,COVID,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SP,INDETERMINADA,DOMICILIO,"< 9",F,1
SP,INDETERMINADA,DOMICILIO,"< 9",M,4
SP,INDETERMINADA,HOSPITAL,"< 9",F,6
SP,INDETERMINADA,HOSPITAL,"< 9",M,11
SP,INDETERMINADA,IGNORADO,"< 9",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",F,1
SP,INDETERMINADA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",F,9
SP,INSUFICIENCIA_RESPIRATORIA,DOMICILIO,"< 9",M,5
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,199
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",I,2
SP,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,208
SP,INSUFICIENCIA_RESPIRATORIA,IGNORADO,"< 9",M,1
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",F,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTRO,"< 9",M,2
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",F,4
SP,INSUFICIENCIA_RESPIRATORIA,OUTROS_SERVICOS_SAUDE,"< 9",M,9
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",F,1
SP,INSUFICIENCIA_RESPIRATORIA,VIA_PUBLICA,"< 9",M,1
SP,PNEUMONIA,DOMICILIO,"< 9",F,4
SP,PNEUMONIA,DOMICILIO,"< 9",M,2
SP,PNEUMONIA,HOSPITAL,"< 9",F,81
SP,PNEUMONIA,HOSPITAL,"< 9",M,115
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",F,6
SP,PNEUMONIA,OUTROS_SERVICOS_SAUDE,"< 9",M,4
SP,PNEUMONIA,VIA_PUBLICA,"< 9",M,1
SP,SEPTICEMIA,DOMICILIO,"< 9",F,1
SP,SEPTICEMIA,HOSPITAL,"< 9",F,492
SP,SEPTICEMIA,HOSPITAL,"< 9",M,563
SP,SEPTICEMIA,IGNORADO,"< 9",F,1
SP,SEPTICEMIA,IGNORADO,"< 9",M,2
SP,SEPTICEMIA,OUTRO,"< 9",F,2
SP,SEPTICEMIA,OUTROS_SERVICOS_SAUDE,"< 9",M,1
SP,SRAG,HOSPITAL,"< 9",F,14
SP,SRAG,HOSPITAL,"< 9",M,18
TO,OUTRAS,DOMICILIO,"< 9",F,4
TO,OUTRAS,DOMICILIO,"< 9",M,4
TO,OUTRAS,HOSPITAL,"< 9",F,23
TO,OUTRAS,HOSPITAL,"< 9",I,2
TO,OUTRAS,HOSPITAL,"< 9",M,35
TO,OUTRAS,IGNORADO,"< 9",F,1
TO,OUTRAS,OUTRO,"< 9",F,2
TO,OUTRAS,OUTRO,"< 9",M,1
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",F,2
TO,OUTRAS,OUTROS_SERVICOS_SAUDE,"< 9",M,1
TO,OUTRAS,VIA_PUBLICA,"< 9",F,1
TO,COVID,HOSPITAL,"< 9",F,6
TO,COVID,HOSPITAL,"< 9",M,2
TO,INDETERMINADA,OUTRO,"< 9",F,1
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",F,2
TO,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"< 9",M,7
TO,PNEUMONIA,DOMICILIO,"< 9",M,2
TO,PNEUMONIA,HOSPITAL,"< 9",F,3
TO,PNEUMONIA,HOSPITAL,"< 9",M,2
TO,SEPTICEMIA,DOMICILIO,"< 9",M,1
TO,SEPTICEMIA,HOSPITAL,"< 9",F,17
TO,SEPTICEMIA,HOSPITAL,"< 9",M,31
TO,SEPTICEMIA,VIA_PUBLICA,"< 9",M,1
TO,SRAG,HOSPITAL,"< 9",F,1
TO,SRAG,HOSPITAL,"< 9",M,1
AC,OUTRAS,DOMICILIO,"10 - 19",F,4
AC,OUTRAS,DOMICILIO,"10 - 19",M,6
AC,OUTRAS,HOSPITAL,"10 - 19",F,3
AC,OUTRAS,HOSPITAL,"10 - 19",M,4
AC,OUTRAS,OUTRO,"10 - 19",F,3
AC,OUTRAS,OUTRO,"10 - 19",M,3
AC,OUTRAS,VIA_PUBLICA,"10 - 19",M,4
AC,COVID,HOSPITAL,"10 - 19",F,1
AC,COVID,HOSPITAL,"10 - 19",M,2
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",F,1
AC,INSUFICIENCIA_RESPIRATORIA,HOSPITAL,"10 - 19",M,1
